Course Code,Course Name,Learner ID,Department,Assigned On,Started,Completion Status,Progress %,Score,Assessment Passed,Completed On,Due Date
code-of-conduct-2026,Code of Conduct Refresh,L01038,Manufacturing,02/02/2026,1,Completed,100%,84.5,Yes,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01039,Manufacturing,02/02/2026,1,In Progress,10%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01040,Technology,02/02/2026,1,Completed,100%,87.6,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01041,Marketing,02/02/2026,1,In Progress,85%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01042,Operations,02/02/2026,1,In Progress,85%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01043,Marketing,02/02/2026,1,Completed,100%,76.1,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01044,Operations,02/02/2026,1,In Progress,85%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01045,Sales,02/02/2026,1,Completed,100%,74.9,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01046,Marketing,02/02/2026,1,Completed,100%,83.9,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01047,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01048,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01049,Operations,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01050,Sales,02/02/2026,1,Completed,100%,94.6,Yes,26/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01051,Sales,02/02/2026,1,Completed,100%,70.7,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01052,HR,02/02/2026,1,Completed,100%,84.3,Yes,06/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01053,Manufacturing,02/02/2026,1,In Progress,70%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01054,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01055,Sales,02/02/2026,1,Completed,100%,65.4,No,26/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01056,Manufacturing,02/02/2026,1,In Progress,70%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01057,Manufacturing,02/02/2026,1,Completed,100%,93.8,Yes,30/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01058,Sales,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01059,HR,02/02/2026,1,Completed,100%,83.8,Yes,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01060,Finance,02/02/2026,1,Completed,100%,90.5,Yes,26/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01061,Marketing,02/02/2026,1,Completed,100%,72.0,Yes,26/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01062,Sales,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01063,Marketing,02/02/2026,1,Completed,100%,87.8,Yes,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01064,Manufacturing,02/02/2026,1,In Progress,40%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01065,Technology,02/02/2026,1,Completed,100%,75.0,Yes,30/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01066,Sales,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01067,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01068,Finance,02/02/2026,1,Completed,100%,94.1,Yes,29/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01069,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01070,Marketing,02/02/2026,1,In Progress,40%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01071,Marketing,02/02/2026,1,Completed,100%,73.1,Yes,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01072,Manufacturing,02/02/2026,1,In Progress,55%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01073,Sales,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01074,Technology,02/02/2026,1,Completed,100%,67.6,No,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01075,Technology,02/02/2026,1,Completed,100%,93.1,Yes,06/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01076,Marketing,02/02/2026,1,Completed,100%,69.5,No,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01077,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01078,Manufacturing,02/02/2026,1,In Progress,10%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01079,Marketing,02/02/2026,1,Completed,100%,81.4,Yes,06/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01080,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01081,Marketing,02/02/2026,1,Completed,100%,77.0,Yes,26/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01082,Manufacturing,02/02/2026,1,In Progress,55%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01083,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01084,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01085,Technology,02/02/2026,1,Completed,100%,78.6,Yes,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01086,Operations,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01087,Sales,02/02/2026,1,In Progress,40%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01088,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01089,Technology,02/02/2026,1,Completed,100%,79.0,Yes,30/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01090,Operations,02/02/2026,1,Completed,100%,82.4,Yes,29/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01091,Sales,02/02/2026,1,In Progress,25%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01092,Sales,02/02/2026,1,In Progress,55%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01093,Marketing,02/02/2026,1,Completed,100%,74.5,Yes,30/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01094,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01095,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01096,Marketing,02/02/2026,1,Completed,100%,90.9,Yes,26/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01097,Finance,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01098,Technology,02/02/2026,1,Completed,100%,84.8,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01099,Technology,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01100,Sales,02/02/2026,1,In Progress,55%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01101,Technology,02/02/2026,1,Completed,100%,77.6,Yes,26/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01102,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01103,Marketing,02/02/2026,1,Completed,100%,68.4,No,30/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01104,Marketing,02/02/2026,1,Completed,100%,79.4,Yes,30/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01105,Legal,02/02/2026,1,Completed,100%,65.2,No,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01106,Sales,02/02/2026,1,In Progress,40%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01107,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01108,HR,02/02/2026,1,Completed,100%,89.6,Yes,26/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01109,Operations,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01110,Technology,02/02/2026,1,In Progress,40%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01111,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01112,Technology,02/02/2026,1,Completed,100%,81.5,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01113,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01114,Technology,02/02/2026,1,Completed,100%,73.0,Yes,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01115,Operations,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01116,Sales,02/02/2026,1,Completed,100%,72.8,Yes,30/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01117,Sales,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01118,Technology,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01119,Sales,02/02/2026,1,In Progress,40%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01120,Operations,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01121,Finance,02/02/2026,1,Completed,100%,83.0,Yes,29/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01122,Manufacturing,02/02/2026,1,In Progress,85%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01123,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01124,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01125,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01126,Marketing,02/02/2026,1,Completed,100%,77.0,Yes,06/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01127,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01128,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01129,HR,02/02/2026,1,Completed,100%,98.6,Yes,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01130,Technology,02/02/2026,1,Completed,100%,91.1,Yes,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01131,Legal,02/02/2026,1,Completed,100%,76.7,Yes,26/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01132,Sales,02/02/2026,1,Completed,100%,85.7,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01133,Finance,02/02/2026,1,Completed,100%,81.4,Yes,26/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01134,Operations,02/02/2026,1,In Progress,25%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01135,Operations,02/02/2026,1,In Progress,10%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01136,HR,02/02/2026,1,Completed,100%,84.6,Yes,06/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01137,Legal,02/02/2026,1,Completed,100%,75.3,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01138,Finance,02/02/2026,1,Completed,100%,70.1,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01139,Manufacturing,02/02/2026,1,Completed,100%,88.3,Yes,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01140,Marketing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01141,HR,02/02/2026,1,Completed,100%,95.6,Yes,30/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01142,Technology,02/02/2026,1,Completed,100%,68.4,No,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01143,HR,02/02/2026,1,Completed,100%,81.2,Yes,06/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01144,Manufacturing,02/02/2026,1,In Progress,55%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01145,Sales,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01146,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01147,Operations,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01148,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01149,Operations,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01150,Manufacturing,02/02/2026,1,Completed,100%,75.2,Yes,26/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01151,Legal,02/02/2026,1,Completed,100%,57.8,No,30/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01152,Sales,02/02/2026,1,Completed,100%,91.4,Yes,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01153,HR,02/02/2026,1,Completed,100%,97.7,Yes,30/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01154,Technology,02/02/2026,1,Completed,100%,76.5,Yes,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01155,Operations,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01156,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01157,Technology,02/02/2026,1,Completed,100%,74.2,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01158,Technology,02/02/2026,1,Completed,100%,74.2,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01159,Operations,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01160,Legal,02/02/2026,1,Completed,100%,94.1,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01161,Operations,02/02/2026,1,Completed,100%,94.0,Yes,30/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01162,Manufacturing,02/02/2026,1,In Progress,55%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01163,Marketing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01164,Operations,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01165,Manufacturing,02/02/2026,1,In Progress,25%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01166,Technology,02/02/2026,1,Completed,100%,79.1,Yes,29/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01167,Manufacturing,02/02/2026,1,In Progress,85%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01168,Finance,02/02/2026,1,Completed,100%,75.0,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01169,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01170,Manufacturing,02/02/2026,1,Completed,100%,93.7,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01171,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01172,Sales,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01173,HR,02/02/2026,1,Completed,100%,86.4,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01174,Operations,02/02/2026,1,In Progress,85%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01175,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01176,Sales,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01177,Operations,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01178,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01179,Manufacturing,02/02/2026,1,Completed,100%,66.3,No,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01180,Operations,02/02/2026,1,Completed,100%,100.0,Yes,06/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01181,Operations,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01182,Manufacturing,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01183,Legal,02/02/2026,1,In Progress,40%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01184,Legal,02/02/2026,1,Completed,100%,78.6,Yes,29/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01185,Operations,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01186,Finance,02/02/2026,1,Completed,100%,83.1,Yes,30/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01187,Finance,02/02/2026,1,Completed,100%,80.7,Yes,06/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01188,Sales,02/02/2026,1,Completed,100%,81.0,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01189,Legal,02/02/2026,1,Completed,100%,68.5,No,29/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01190,HR,02/02/2026,1,Completed,100%,85.4,Yes,29/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01191,Manufacturing,02/02/2026,1,Completed,100%,80.6,Yes,29/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01192,Sales,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01193,Operations,02/02/2026,1,Completed,100%,71.8,Yes,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01194,HR,02/02/2026,1,Completed,100%,79.5,Yes,19/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01195,Marketing,02/02/2026,1,Completed,100%,76.1,Yes,06/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01196,Operations,02/02/2026,0,Not Started,0%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01197,Sales,02/02/2026,1,In Progress,10%,,,,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01198,HR,02/02/2026,1,Completed,100%,100.0,Yes,26/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01199,Manufacturing,02/02/2026,1,Completed,100%,77.0,Yes,31/03/2026,31/03/2026
code-of-conduct-2026,Code of Conduct Refresh,L01200,Technology,02/02/2026,1,In Progress,40%,,,,31/03/2026
dei-learning-2026,Inclusive Leadership,L00446,Finance,06/04/2026,1,In Progress,10%,,,,30/06/2026
dei-learning-2026,Inclusive Leadership,L00436,Technology,06/04/2026,1,Completed,100%,82.7,Yes,29/06/2026,30/06/2026
dei-learning-2026,Inclusive Leadership,L01047,Manufacturing,06/04/2026,0,Not Started,0%,,,,30/06/2026
dei-learning-2026,Inclusive Leadership,L01029,Manufacturing,06/04/2026,0,Not Started,0%,,,,30/06/2026
dei-learning-2026,Inclusive Leadership,L00351,Operations,06/04/2026,0,Not Started,0%,,,,30/06/2026
dei-learning-2026,Inclusive Leadership,L00297,Manufacturing,06/04/2026,1,In Progress,10%,,,,30/06/2026
dei-learning-2026,Inclusive Leadership,L00563,Finance,06/04/2026,1,Completed,100%,97.6,Yes,25/06/2026,30/06/2026
dei-learning-2026,Inclusive Leadership,L00596,Operations,06/04/2026,0,Not Started,0%,,,,30/06/2026
dei-learning-2026,Inclusive Leadership,L00257,Manufacturing,06/04/2026,0,Not Started,0%,,,,30/06/2026
dei-learning-2026,Inclusive Leadership,L00640,Manufacturing,06/04/2026,0,Not Started,0%,,,,30/06/2026
dei-learning-2026,Inclusive Leadership,L00407,Manufacturing,06/04/2026,1,Completed,100%,100.0,Yes,30/06/2026,30/06/2026
dei-learning-2026,Inclusive Leadership,L00321,Marketing,06/04/2026,1,Completed,100%,80.2,Yes,05/06/2026,30/06/2026
dei-learning-2026,Inclusive Leadership,L00943,Operations,06/04/2026,1,Completed,100%,88.1,Yes,25/06/2026,30/06/2026
dei-learning-2026,Inclusive Leadership,L01077,Manufacturing,06/04/2026,0,Not Started,0%,,,,30/06/2026
dei-learning-2026,Inclusive Leadership,L00682,Marketing,06/04/2026,1,Completed,100%,92.7,Yes,30/06/2026,30/06/2026
dei-learning-2026,Inclusive Leadership,L00992,Operations,06/04/2026,0,Not Started,0%,,,,30/06/2026
dei-learning-2026,Inclusive Leadership,L00369,Operations,06/04/2026,1,Completed,100%,75.9,Yes,05/06/2026,30/06/2026
dei-learning-2026,Inclusive Leadership,L00282,HR,06/04/2026,1,Completed,100%,85.1,Yes,30/06/2026,30/06/2026
dei-learning-2026,Inclusive Leadership,L00354,Marketing,06/04/2026,1,Completed,100%,83.8,Yes,30/06/2026,30/06/2026
dei-learning-2026,Inclusive Leadership,L01064,Manufacturing,06/04/2026,0,Not Started,0%,,,,30/06/2026
dei-learning-2026,Inclusive Leadership,L00559,Operations,06/04/2026,0,Not Started,0%,,,,30/06/2026
dei-learning-2026,Inclusive Leadership,L00310,Finance,06/04/2026,1,Completed,100%,86.5,Yes,29/06/2026,30/06/2026
